ID	CODE	NAME_EN	LEVEL	PARENT_ID	PARENT_CODE	InclusionNote	ExclusionNote	caseLaw	NAME_BG	NAME_CS	NAME_DA	NAME_DE	NAME_EL	NAME_ES	NAME_ET	NAME_FI	NAME_GA	NAME_FR	NAME_HR	NAME_HU	NAME_IT	NAME_LT	NAME_LV	NAME_MT	NAME_NL	NAME_PL	NAME_PT	NAME_RO	NAME_SK	NAME_SL	NAME_SV
"12402"	"12.4.0.2"	"Retirement homes for elderly persons and residences for disabled persons"	"4"	"1240"	"12.4.0"	"Includes: \r\n - rehabilitation centres providing long-term support for patients rather than health care and rehabilitative therapy"			"Услуги по настаняване в специализирани институции на възрастни хора, хора с физически или умствени увреждания"	"Domovy důchodců a domovy pro osoby s postižením"	"Ældrehjem og hjem for handicappede"	"Alten- und Behindertenheime"	"Οίκοι ευγηρίας και ιδρύματα για άτομα με αναπηρία"	"Residencias para mayores y para personas con discapacidad"	"Vanadekodud ja puudega inimeste kodud"	"Vanhainkodit ja vammaisten asuntolat"	"Tithe scoir do dhaoine scothaosta agus tithe cónaithe do dhaoine faoi mhíchumas"	"Maisons de retraite pour personnes âgées et foyers pour handicapés"	"Umirovljenički domovi za starije osobe i domovi za osobe s invaliditetom"	"Idősotthonok és fogyatékossággal élők otthonai"	"Case di riposo per anziani e residenze per persone disabili"	"Senelių namai ir neįgaliesiems skirti namai"	"Veco ļaužu pansionāti un invalīdu mītnes"	"Djar tal-anzjani u residenzi għall-persuni b'diżabilità"	"Bejaardentehuizen en tehuizen voor personen met een handicap"	"Domy opieki dla osób w podeszłym wieku, domy opieki dla osób niepełnosprawnych"	"Lares para a terceira idade e lares para deficientes"	"Aziluri de bătrâni și cămine pentru persoane cu dizabilități"	"Domovy dôchodcov pre staršie osoby, domovy pre osoby so zdravotným postihnutím"	"Domovi za ostarele in zavodi za invalidne osebe"	"Äldreboende och boende för personer med funktionsnedsättning"
"12403"	"12.4.0.3"	"Services to maintain people in their private homes"	"4"	"1240"	"12.4.0"	"Includes: \r\n- help to maintain elderly and disabled persons at home (home-cleaning services, meal programmes, day-care centres, day-care services and holiday-care services)\r\n- schools for disabled persons where the main aim is to help students overcome their disability"			"Подпомагане на стари хора и инвалиди по домовете"	"Služby starým a invalidním osobám v jejich domovech"	"Tjenester til at hjælpe folk til fortsat at bo i deres privatboliger"	"Dienstleistungen der häuslichen Alten- und Behindertenpflege"	"Υπηρεσίες συντήρησης των ατόμων κατ' οίκον"	"Servicios de cuidado de las personas en su domicilio"	"Inimeste kodust hooldust võimaldavad teenused"	"Kotona asumisen tukipalvelut"	"Seirbhísí chun daoine a choinneáil ina dtithe príobháideacha"	"Services visant à maintenir les personnes à leur domicile privé"	"Usluge za skrb o osobama u njihovim obiteljskim domovima"	"Házi gondozás"	"Servizi di assistenza a domicilio"	"Pagalbos namuose paslaugos"	"Cilvēku aprūpes pakalpojumi mājās"	"Servizzi sabiex in-nies jibqgħu fi djarhom"	"Thuiszorg"	"Pomoc osobom starszym, niepełnosprawnym przebywającym we własnych domach"	"Serviços prestados ao domicílio"	"Servicii pentru menținerea persoanelor la domiciliu"	"Služby pre starších ľudí a ľudí so zdravotným postihnutím v ich domovoch"	"Storitve pomoči na domu"	"Hemtjänst"
"12404"	"12.4.0.4"	"Counselling"	"4"	"1240"	"12.4.0"	"Includes: \r\n- guidance, arbitration, fostering and adoption services for families"			"Услуги за семейството"	"Poradenství v oblasti sociálních služeb"	"Rådgivning"	"Beratungen"	"Παροχή συμβουλών"	"Asesoramiento"	"Nõustamine"	"Neuvonta"	"Comhairleoireacht"	"Services de conseil"	"Savjetovanje"	"Tanácsadás"	"Consulenza"	"Konsultavimas"	"Konsultācijas"	"Servizzi ta' konsulenza"	"Adviesverlening"	"Poradnictwo"	"Consultoria"	"Consultanță"	"Poradenstvo"	"Svetovanje"	"Rådgivning"
"125"	"12.5"	"Insurance"	"2"	"12"	"12"	"Includes:\r\n- service charges for insurance are classified by type of insurance, namely: \r\n  • life insurance and non-life insurance (that is, insurance in connection with the dwelling, health, transport, etc.)\r\n  • service charges for multi-risk insurance covering several risks should be classified on the basis of the cost of the principal risk if it is not possible to allocate the service charges to the various risks covered\r\n\r\nService charge is defined as the difference between claims due and premiums earned and premium supplement."			"Застраховане"	"Pojištění"	"Forsikring"	"Versicherungsdienstleistungen"	"Ασφάλιση"	"Seguros"	"Kindlustus"	"Vakuutukset"	"Árachas"	"Assurance"	"Osiguranje"	"Biztosítás"	"Assicurazioni"	"Draudimas"	"Apdrošināšana"	"Assigurazzjoni"	"Verzekeringen"	"Ubezpieczenia"	"Seguros"	"Asigurări"	"Poistenie"	"Zavarovanje"	"Försäkringar"
"1252"	"12.5.2"	"Insurance connected with the dwelling"	"3"	"125"	"12.5"	"Includes:\r\n- service charges paid by owner-occupiers and by tenants for the kinds of insurance typically taken out by tenants against fire, theft, water damage, etc."	"Excludes: \r\n- service charges paid by owner-occupiers for the kinds of insurance typically taken out by landlords (intermediate consumption)"		"Застраховки, свързани с жилището"	"Pojištění související s bydlením"	"Forsikring i forbindelse med boligen"	"Versicherungsdienstleistungen im Zusammenhang mit der Wohnung"	"Ασφαλίσεις σχετικές με την κατοικία"	"Seguro relacionado con la vivienda"	"Eluruumiga seotud kindlustus"	"Asumiseen liittyvät vakuutukset"	"Árachas a bhaineann leis an teaghais"	"Assurance liée à l'habitation"	"Osiguranje povezano sa stambenim objektom"	"Ingatlanbiztosítás"	"Assicurazioni sull'abitazione"	"Būsto draudimas"	"Apdrošināšana, kas saistīta ar mājokli"	"Assigurazzjoni marbuta mal-post fejn wieħed jgħix"	"Verzekeringen in verband met de woning"	"Ubezpieczenie związane z mieszkaniem i zamieszkiwaniem"	"Seguros relacionados com a habitação"	"Asigurări legate de locuință"	"Poistenie v súvislosti s bývaním"	"Stanovanjsko zavarovanje"	"Boendeförsäkring"
"12520"	"12.5.2.0"	"Insurance connected with the dwelling"	"4"	"1252"	"12.5.2"	"Includes:\r\n- service charges paid by owner-occupiers and by tenants for the kinds of insurance typically taken out by tenants against fire, theft, water damage, etc."	"Excludes: \r\n- service charges paid by owner-occupiers for the kinds of insurance typically taken out by landlords (intermediate consumption)"		"Застраховки, свързани с жилището"	"Pojištění související s bydlením"	"Forsikring i forbindelse med boligen"	"Versicherungsdienstleistungen im Zusammenhang mit der Wohnung"	"Ασφαλίσεις σχετικές με την κατοικία"	"Seguro relacionado con la vivienda"	"Eluruumiga seotud kindlustus"	"Asumiseen liittyvät vakuutukset"	"Árachas a bhaineann leis an teaghais"	"Assurance liée à l'habitation"	"Osiguranje povezano sa stambenim objektom"	"Ingatlanbiztosítás"	"Assicurazioni sull'abitazione"	"Būsto draudimas"	"Apdrošināšana, kas saistīta ar mājokli"	"Assigurazzjoni marbuta mal-post fejn wieħed jgħix"	"Verzekeringen in verband met de woning"	"Ubezpieczenie związane z mieszkaniem i zamieszkiwaniem"	"Seguros relacionados com a habitação"	"Asigurări legate de locuință"	"Poistenie v súvislosti s bývaním"	"Stanovanjsko zavarovanje"	"Boendeförsäkring"
"1253"	"12.5.3"	"Insurance connected with health"	"3"	"125"	"12.5"	"Includes:\r\n- service charges for private sickness and accident insurance"			"Застраховки, свързани със здравето"	"Pojištění související se zdravím"	"Sygeforsikring"	"Versicherungsdienstleistungen im Zusammenhang mit der Gesundheit"	"Ασφαλίσεις σχετικές με την υγεία"	"Seguro relacionado con la salud"	"Tervisega seotud kindlustus"	"Terveyteen liittyvät vakuutukset"	"Árachas a bhaineann le sláinte"	"Assurance liée à la santé"	"Zdravstveno osiguranje"	"Egészségbiztosítás"	"Servizi assicurativi connessi alla salute"	"Sveikatos draudimas"	"Apdrošināšana, kas saistīta ar veselību"	"Assigurazzjoni marbuta mas-saħħa"	"Verzekeringen in verband met gezondheid"	"Ubezpieczenie związane ze zdrowiem"	"Seguros relacionados com a saúde"	"Asigurări legate de sănătate"	"Poistenie v súvislosti so zdravím"	"Zdravstveno zavarovanje"	"Sjukvårds- och sjukförsäkring"
"12532"	"12.5.3.2"	"Private insurance connected with health"	"4"	"1253"	"12.5.3"	"Includes:\r\n- health insurance paid to a private insurance company"			"Частно застраховане"	"Úrazové a ostatní osobní pojištění"	"Privat sygeforsikring"	"Private Versicherungsdienstleistungen im Zusammenhang mit der Gesundheit"	"Ιδιωτικές ασφαλίσεις σχετικές με την υγεία"	"Seguro privado relacionado con la salud"	"Tervisega seotud erakindlustus"	"Terveyteen liittyvät yksityiset vakuutukset"	"Árachas príobháideach a bhaineann le sláinte"	"Assurance privée liée à la santé"	"Privatno zdravstveno osiguranje"	"Magán egészségbiztosítás"	"Servizi assicurativi privati connessi alla salute"	"Privatus sveikatos draudimas"	"Privāta apdrošināšana, kas saistīta ar veselību"	"Assigurazzjoni privata marbuta mas-saħħa"	"Particuliere verzekeringen in verband met gezondheid"	"Ubezpieczenie prywatne związane ze zdrowiem"	"Regimes de seguro privado de saúde"	"Asigurări private legate de sănătate"	"Súkromné poistenie v súvislosti so zdravím"	"Zasebno zdravstveno zavarovanje"	"Privat sjukvårds- eller sjukförsäkring"
"1254"	"12.5.4"	"Insurance connected with transport"	"3"	"125"	"12.5"	"Includes:\r\n- service charges for insurance in respect of personal transport equipment\r\n- service charges for travel insurance and luggage insurance"			"Застраховки, свързани с транспорт"	"Pojištění související s dopravou"	"Forsikringer i forbindelse med transport"	"Versicherungsdienstleistungen im Zusammenhang mit dem Verkehr"	"Ασφαλίσεις σχετικές με τις μεταφορές"	"Seguro relacionado con el transporte"	"Transpordiga seotud kindlustus"	"Liikenteeseen liittyvät vakuutukset"	"Árachais a bhaineann le hiompar"	"Assurance liée aux transports"	"Osiguranje povezano s prijevozom"	"Jármű- és közlekedési biztosítás"	"Assicurazioni sui mezzi di trasporto"	"Transporto priemonių draudimas"	"Apdrošināšana, kas saistīta ar transportu"	"Assigurazzjoni marbuta mat-trasport"	"Verzekeringen in verband met vervoer"	"Ubezpieczenie związane z transportem"	"Seguros relacionados com os transportes"	"Asigurări legate de transport"	"Poistenie v súvislosti s dopravou"	"Zavarovanje, povezano s prevozom"	"Transportförsäkring"
"12541"	"12.5.4.1"	"Motor vehicle insurance"	"4"	"1254"	"12.5.4"	"Includes:\r\n- service charges for insurance in respect of personal transport equipment"			"Автомобилни застраховки"	"Pojištění motorových vozidel"	"Bilforsikring"	"Versicherungsdienstleistungen im Zusammenhang mit privaten Verkehrtsmitteln"	"Ασφάλειες αυτοκινήτων"	"Seguro de vehículo de motor"	"Mootorsõiduki kindlustus"	"Moottoriajoneuvovakuutukset"	"Árachas mótarfheithiclí"	"Assurance véhicule à moteur"	"Osiguranje motornih vozila"	"Gépjármű-biztosítás"	"Assicurazioni sui veicoli a motore"	"Variklinių transporto priemonių draudimas"	"Autotransportlīdzekļu apdrošināšana"	"Assigurazzjoni fuq il-vetturi b'mutur"	"Motorvoertuigenverzekeringen"	"Ubezpieczenie pojazdów silnikowych"	"Seguro automóvel"	"Asigurări auto"	"Poistenie motorových vozidiel"	"Zavarovanje motornih vozil"	"Motorfordonsförsäkring"
"12542"	"12.5.4.2"	"Travel insurance"	"4"	"1254"	"12.5.4"	"Includes:\r\n- service charges for travel insurance and luggage insurance"			"Пътнически застраховки"	"Cestovní pojištění"	"Rejseforsikring"	"Reiseversicherungen"	"Ασφάλειες ταξιδιών"	"Seguro de viaje"	"Reisikindlustus"	"Matkavakuutukset"	"Árachas taistil"	"Assurance voyage"	"Putno osiguranje"	"Utasbiztosítás"	"Assicurazioni viaggi"	"Kelionių draudimas"	"Ceļojuma apdrošināšana"	"Assigurazzjoni tal-ivvjaġġar"	"Reisverzekeringen"	"Ubezpieczenie podróży"	"Seguro de viagem"	"Asigurări de călătorie"	"Cestovné poistenie"	"Potovalno zavarovanje"	"Reseförsäkring"
"1255"	"12.5.5"	"Other insurance"	"3"	"125"	"12.5"	"Includes:\r\n- service charges for other insurance such as civil liability for injury or damage to third parties or their property"	"Excludes: \r\n- civil liability or damage to third parties or their property arising from the operation of personal transport equipment (12.5.4)"		"Други застраховки"	"Ostatní pojištění"	"Anden forsikring"	"Andere Versicherungsdienstleistungen"	"Άλλες ασφαλίσεις"	"Otros seguros"	"Muu kindlustus"	"Muut vakuutukset"	"Árachas eile"	"Autres assurances"	"Ostale vrste osiguranja"	"Egyéb biztosítás"	"Altre assicurazioni"	"Kitas draudimas"	"Cita apdrošināšana"	"Tip ta' assigurazzjoni oħra"	"Overige verzekeringen"	"Pozostałe ubezpieczenia"	"Outros seguros"	"Alte asigurări"	"Ostatné poistenie"	"Druge vrste zavarovanja"	"Annan försäkring"
"12550"	"12.5.5.0"	"Other insurance"	"4"	"1255"	"12.5.5"	"Includes:\r\n- service charges for other insurance such as civil liability for injury or damage to third parties or their property"			"Други застраховки"	"Ostatní pojištění"	"Anden forsikring"	"Andere Versicherungsdienstleistungen"	"Άλλες ασφαλίσεις"	"Otros seguros"	"Muu kindlustus"	"Muut vakuutukset"	"Árachas eile"	"Autres assurances"	"Ostale vrste osiguranja"	"Egyéb biztosítás"	"Altre assicurazioni"	"Kitas draudimas"	"Cita apdrošināšana"	"Tip ta' assigurazzjoni oħra"	"Overige verzekeringen"	"Pozostałe ubezpieczenia"	"Outros seguros"	"Alte asigurări"	"Ostatné poistenie"	"Druge vrste zavarovanja"	"Annan försäkring"
"126"	"12.6"	"Financial services n.e.c."	"2"	"12"	"12"	"Includes:\r\n- financial intermediation services indirectly measured"			"Финансови услуги, некласифицирани другаде"	"Finanční služby j. n."	"Finansielle tjenesteydelser i.a.n."	"Finanzdienstleistungen, a.n.g."	"Χρηματοπιστωτικές υπηρεσίες π.δ.κ.α."	"Servicios financieros n. c. o. p."	"Mujal klassifitseerimata finantsteenused"	"Rahoituspalvelut, muualle luokittelemattomat"	"Seirbhísí airgeadais g.a.e."	"Services financiers n.c.a."	"Financijske usluge, d. n."	"Máshova nem sorolt pénzügyi szolgáltatások"	"Servizi finanziari n.c.a."	"Kitos, niekur kitur nepriskirtos, finansinės paslaugos"	"Citur neklasificēti finanšu pakalpojumi"	"Servizzi finanzjarji li mhuma kklassifikati mkien ieħor"	"Financiële diensten n.e.g."	"Usługi finansowe, gdzie indziej niesklasyfikowane"	"Serviços financeiros, n.e."	"Servicii financiare n.c.a."	"Finančné služby i. n."	"Finančne storitve, d.n."	"Andra finansiella tjänster"
"1262"	"12.6.2"	"Other financial services n.e.c."	"3"	"126"	"12.6"	"Includes:\r\n- actual charges for the financial services of banks, post offices, saving banks, money changers and similar financial institutions\r\n- fees and service charges of brokers, investment counsellors, tax consultants and the like\r\n- administrative charges of private pension funds and the like"			"Други финансови услуги, некласифицирани другаде"	"Ostatní finanční služby jinde neuvedené"	"Andre finansielle tjenesteydelser i.a.n."	"Andere Finanzdienstleistungen, a.n.g."	"Άλλες χρηματοπιστωτικές υπηρεσίες π.δ.κ.α."	"Otros servicios financieros n. c. o. p."	"Muud mujal klassifitseerimata finantsteenused"	"Muut rahoituspalvelut, muualle luokittelemattomat"	"Seirbhísí airgeadais eile g.a.e."	"Autres services financiers n.c.a."	"Ostale financijske usluge, d. n."	"Máshova nem sorolt egyéb pénzügyi szolgáltatások"	"Altri servizi finanziari n.c.a."	"Kitos, niekur kitur nepriskirtos, finansinės paslaugos"	"Citi citur neklasificēti finanšu pakalpojumi"	"Servizzi finanzjarji oħrajn li mhuma kklassifikati mkien ieħor"	"Overige financiële diensten n.e.g."	"Inne usługi finansowe, gdzie indziej niesklasyfikowane"	"Outros serviços financeiros, n.e."	"Alte servicii financiare n.c.a."	"Ostatné finančné služby i. n."	"Druge finančne storitve, d.n."	"Övriga finansiella tjänster"
