name,category,code,prediction,correct_option,correct_n,match
f&v mandarini ii al kg,ortofrutta frutta fresca,01.1.6.2,01.2.1.0,True,3,False
clementine i 1xx s.s.ita(tacle'),ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,7,True
limoni siracusa igp cal. 4/5 cat. i rete 400g,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
limoni primofiore rt 500g sp i cat,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,5,True
clementine cal.4 rete kg.2 it.i cat,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,4,True
sapori e dintorni limone costa d'amalfi primofiore italia cat. i cal. 4,ortofrutta frutta fresca,01.1.6.2,01.1.8.3,True,4,False
mandarini  gold 2/3 gr 750 senza semi italia i categoria,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,4,True
mandarini i 3 s.s.ita cpq.rt.1kg,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,5,True
clementine foglia cal.2/3 spagna ic,ortofrutta frutta fresca,01.1.6.2,01.1.7.2,True,3,False
clementine nova 1/2 italia i cat,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,6,True
sapori & dintorni conad clementine di calabria igp italia cal. 3 1 kg,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
pompelmi tris rossi jaffa s.afr.ict,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
mandarini i  1-2 s.s.ita,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,5,True
limoni igp italia i cat,ortofrutta frutta fresca,01.1.6.2,01.1.7.2,True,4,False
pompelmo rosso  jaffa israele i categoria,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
limone  i  3/4 ita (foglia),ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
limoni primofiore  i 3 esp ct.,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
mandarino tangofruit 2/3 750g it.ic,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,6,True
pompelmi rossi italia i cat,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,3,True
percorso qualita limoni sudafrica cal. 3 cat. i conad,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,4,True
pompelmi bianchi cat.i cal.4-5 orig.cipro,ortofrutta frutta fresca,01.1.6.2,01.1.6.5,True,2,False
clementine i  1-2 ita ct.,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,4,True
limoni siracusa igp valfr.gr.400,ortofrutta frutta fresca,01.1.6.2,01.1.6.2,True,4,True
conad carne di bovino in gelatina 6 x 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,4,True
bocconcini panati di pollo 300 g conad,carne confezionata,01.1.2.5,01.1.2.1,True,3,False
simmenthal 3 x 70 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,6,True
conad stinco 650 g,formaggi e salumi salumi freschi,01.1.2.5,01.1.9.3,False,0,False
conad carne di bovino in gelatina 3 x 140 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,4,True
stinco di suino,carne suina,01.1.2.5,01.1.2.4,False,0,False
simmenthal 3 x 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,7,True
carne simmenthal gr.70x3,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
conad carne di bovino in gelatina 3 x 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,4,True
carne di bovino in gelatina 3 x 90 g conad,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
simmenthal petto di pollo al naturale 133 g,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,4,False
conad zampone modena igp 900 g,formaggi e salumi salumi confezionati,01.1.2.5,01.1.9.3,False,0,False
simmenthal 3 x 140 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,5,True
conad cotechino 500 g,formaggi e salumi salumi freschi,01.1.2.5,01.1.9.3,False,0,False
simmenthal 6 x 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,6,True
montana jambonet 200 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,6,True
fini il cotechino 500 g,formaggi e salumi salumi freschi,01.1.2.5,01.1.4.5,False,0,False
conad mini cotechino 300 g,formaggi e salumi salumi freschi,01.1.2.5,01.1.1.5,False,0,False
casa modena cotechino 2 fette pronte in 10 minuti 160 g,formaggi e salumi salumi confezionati,01.1.2.5,01.1.4.5,False,0,False
simmenthal trippa al sugo 420 g,scatolame carne senza gelatina,01.1.2.5,01.1.2.5,True,6,True
montana la trippa tradizionale 420 g,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
montana linea oro 3 x 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
conad alette di pollo arrosto 500 g,carne confezionata,01.1.9.1,01.1.2.2,False,0,False
carne di bovino in gelatina 3 x 140 g conad,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,4,False
alette di pollo arrosto conad,carne confezionata,01.1.9.1,01.1.2.2,True,1,False
simmenthal 2 x 215 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,5,True
trippa cotta ba conf.da gr.500 x 6,carne bovina,01.1.9.1,01.1.2.2,False,0,False
trippa cotta in confezione da gr 500,carne bovina,01.1.9.1,01.1.2.2,False,0,False
lingua cotta di bovino radice .,formaggi e salumi salumi freschi,01.1.9.1,01.1.2.3,False,0,False
citterio sofficette speck alto adige igp 60 g,formaggi e salumi salumi confezionati,01.1.2.5,01.1.4.5,False,0,False
carne di bovino in gelatina 6 x 90 g conad,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
carne in gelatina conad 6x90g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,6,True
carne in gelatina conad gr.90 x6,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,6,True
carne simmenthal gr 140x3,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
simmenthal insalata di pollo piccante 160 g,scatolame carne senza gelatina,01.1.2.5,01.1.2.2,True,4,False
simmenthal insalata di pollo ortolana 160 g,scatolame carne senza gelatina,01.1.2.5,01.1.2.2,True,4,False
carne simmenthal meno sale gr.90 x3,scatolame carne in gelatina,01.1.2.5,01.1.7.9,True,6,False
simmenthal 215 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,6,True
carne simmenthal grx  gr,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,6,False
simmenthal con peperoncino 2 x 135 g,scatolame carne in gelatina,01.1.2.5,01.1.7.2,True,5,False
simmenthal 140 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,5,True
simmenthal con carciofi 2 x 135 g,scatolame carne in gelatina,01.1.2.5,01.1.7.9,True,5,False
gelatina di suino,carne suina,01.1.2.5,01.1.2.2,True,4,False
gelatina di suino doro,carne suina,01.1.2.5,01.1.2.3,True,1,False
trippa simmenthal 420g,scatolame carne senza gelatina,01.1.2.5,01.1.2.2,True,5,False
gelatina di suino doro gr 300 s/v,carne suina,01.1.2.5,01.1.2.5,True,4,True
simmenthal carne mediterranea gr.135x2,scatolame carne in gelatina,01.1.2.5,01.1.7.9,True,4,False
simmenthal 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,7,True
simmenthal insalata di pollo 5 cereali 160 g,scatolame carne in gelatina,01.1.2.5,01.1.1.9,True,5,False
simmenthal angus beef 3 x 90 g,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,4,False
gelatina suina,formaggi e salumi salumi freschi,01.1.2.5,01.1.2.3,True,2,False
simmenthal 4 x 140 g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,5,True
simmenthal con carciofi  2 x 135 g,scatolame carne in gelatina,01.1.2.5,01.1.7.9,True,5,False
box carne angus simmenthal 3x90g,scatolame carne in gelatina,01.1.2.5,01.1.2.5,True,5,True
kraft carne simmenthal gr.90,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,6,False
carne simmenthal gr90x6,scatolame carne in gelatina,01.1.2.5,01.1.2.2,True,5,False
cuori di sedano 500g cpq it.i cat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio rosso tondo orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cic.witloof i 9-17 fra/bel/ndl 500g,ortofrutta verdure,01.1.7.1,01.1.7.2,False,0,False
cicoria orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
sedano verde origine italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
bietole(coste) orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio rosso lungo orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio bianco orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cicoria busta 500g italia i cat.,ortofrutta verdure,01.1.7.1,01.1.1.5,True,2,False
cicoria cimata orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cicoria catalogna italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
radicchio cicorino misto ita 300g,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
cicoria agroama gr 500,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
cicoria cimata italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
cicoria tagl.a mazzo 600g it.i cat,ortofrutta verdure,01.1.7.1,01.1.1.5,True,2,False
cicorietta,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
/*cicoria tagliata a mazzo ita.i ca,ortofrutta verdure,01.1.7.1,01.1.7.9,True,4,False
cicoria tagliata a mazzo or.it.icat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,3,False
cicorino misto 300g italia i cat,ortofrutta verdure,01.1.7.1,01.1.7.4,True,2,False
cicoria tagliata pulita italia icat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
cicoria campagnola or.italia i cat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio cicorino verde ita,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cicoria catalogna italia i categoria,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cicoria corta cat.i cal.100 orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,4,False
cicoria tagliata mazzi umbria it.ic,ortofrutta verdure,01.1.7.1,01.1.7.5,True,1,False
cicoria tagl.a mazzo 600g ita.i cat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
f&v cicoria ct i al mz,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
cicoria puntarelle italia i cat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
cicoria cimata origine italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
cicoria corta i 100g ita,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cicoria cimata umbria 800g it.icat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
conad percorso qualita radicchio lungo rosso italia 350 g,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
conad percorso qualita radicchio tondo rosso italia 350 g,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio tondo bst.350g cpq it.ict,ortofrutta verdure,01.1.7.1,01.2.1.0,True,1,False
radicchio tondo bst gr 350 cpq italia i categoria,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio lungo bst gr 350 cpq italia i categoria,ortofrutta verdure,01.1.7.1,01.1.7.4,True,1,False
radicchio lungo rosso italia 350 g percorso qualita conad,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
radicchio variegato orig.italia  cpr,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
radicchio rosso tondo italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
radicchio lungo rosso italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
spinaci orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.1,True,5,True
spinaci italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.1,True,5,True
spinaci,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
spinaci umbria or.italia icat.,ortofrutta verdure,01.1.7.1,01.1.7.1,True,4,True
conad percorso qualita bietoline 500 g,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
bietole orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
bietola da costa italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.1,True,2,True
bietola costa fina italia i categoria,ortofrutta verdure,01.1.7.1,01.1.7.1,True,2,True
bietolina multicolor umbria it.icat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
bietola costa italia i cat.,ortofrutta verdure,01.1.7.1,01.1.7.1,True,2,True
bietola in mazzi italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.1,True,1,True
f&v bietola fresca it ct ii nc al mz,ortofrutta verdure,01.1.7.1,01.1.7.2,False,0,False
bietola c.fina a mazzo 600g it.i ct,ortofrutta verdure,01.1.7.1,01.2.1.0,True,3,False
bietole(erbette) orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
bietole(chiare) orig.italia,ortofrutta verdure,01.1.7.1,01.1.7.4,True,2,False
bietola multicolor 4x6 ita.i cat,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
bietolina costa rossa umbria it.ict,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
bietole chiare ita,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
f&v bietola ita cat i al kg,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
bietolina,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
bietoline erbette italia cat. i,ortofrutta verdure,01.1.7.1,01.1.7.9,True,2,False
broccoletti baresani i cat.italia,ortofrutta verdure,01.1.7.1,01.1.7.1,True,4,True
broccoletti cat. i,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
f&v broccoletti ct i al kg,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
broccoletti di rapi italia i cat.,ortofrutta verdure,01.1.7.1,01.1.7.1,True,5,True
broccoletti rapi umbria it.i cat.,ortofrutta verdure,01.1.7.1,01.1.7.1,True,5,True
broccoletti baresani italia i categoria gr 500,ortofrutta verdure,01.1.7.1,01.1.7.1,True,4,True
broccoletti del lago umbria it.i ct,ortofrutta verdure,01.1.7.1,01.1.7.1,True,5,True
broccoletti ita 500g(2 teste),ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
broccoletto baresano gr 500 ita,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
broccoletti ct.ii ita gr.500,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
broccoletti vs 500gr cat.ii it nc,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
broccoletti italia gr.500 bio ii ct,ortofrutta frutta e verdure biologiche,01.1.7.1,01.1.7.1,True,2,True
broccoletti ct ii al mz,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
sedano cuore italia 500 g percorso qualita conad,ortofrutta verdure,01.1.7.1,01.1.7.4,True,1,False
cuore di sedano cpq 500g,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
cuore di sedano ivi 300g,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
conad percorso qualita sedano bianco spagna cal. medio 500 g,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
conad percorso qualita sedano cuore italia 500 g,ortofrutta verdure,01.1.7.1,01.1.7.1,True,2,True
sedano verde flowpack italia i categoria,ortofrutta verdure,01.1.7.1,01.1.7.1,True,4,True
coste di sedano vassoio gr 300,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
conad percorso qualita cuore di sedano italia cal. medio 600 g,ortofrutta verdure,01.1.7.1,01.2.1.0,True,1,False
sedano verde italia  i categoria,ortofrutta verdure,01.1.7.1,01.1.7.9,True,1,False
f&v sedano ct ii al mz,ortofrutta verdure,01.1.7.1,01.1.7.9,False,0,False
sedano in busta italia gr 500 x 10 i categoria,ortofrutta verdure,01.1.7.1,01.1.7.4,True,2,False
sedano verde italia 400g i cat.,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
sedano vassoio 550g italia i cat,ortofrutta verdure,01.1.7.1,01.1.7.1,True,3,True
sedano mazzo flowpack italia i cat,ortofrutta verdure,01.1.7.1,01.1.1.5,True,1,False
zucca a cubetti ita vs.400g,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
"""taccole""""i"""" mar vas.500g.""",ortofrutta verdure,01.1.7.3,01.1.7.9,False,0,False
cetrioli italia i cat.,ortofrutta verdure,01.1.7.2,01.1.7.1,True,2,False
peperoni rossi italia cal. 80/110 cat. i,ortofrutta verdure,01.1.7.2,01.1.7.2,True,3,True
pep.friggerelli cest.500g it.ict.,ortofrutta verdure,01.1.7.2,01.1.7.9,False,0,False
/*zucchine verdi prov.italia i cat,ortofrutta verdure,01.1.7.2,01.1.7.9,False,0,False
valfrutta cornelio il peperone dolce italiano 500 g,ortofrutta verdure,01.1.7.2,01.1.9.4,True,2,False
fiori di zucca italia i cat.,ortofrutta verdure,01.1.7.4,01.1.7.1,True,3,False
melanzane tonde orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.1,True,2,False
peperone giallo cat.i cal.80-100 orig.italia,ortofrutta verdure,01.1.7.2,01.1.9.4,True,1,False
zucchine scure orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
"conad verso natura bio zucchine bio italia cal. 14-21 cm 0,700 kg",ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
cetrioli orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
"""cetrioli dolci imbustati""""i""""350g ndl""",ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
cetrioli vassoio 600g italia i cat,ortofrutta verdure,01.1.7.2,01.1.7.1,False,0,False
cetrioli ita cpq vassoio 600g,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
cetrioli italia cat. i,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
conad percorso qualita cetriolo frutto corto italia 600 g,ortofrutta verdure,01.1.7.2,01.1.7.2,True,3,True
f&v cetrioli ct i al kg,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
cetriolo tondo barattieri italia ic,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
cetrioli dolci imbustati i 350g esp,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
cetrioli ita cpq vass.600g,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
/*cetrioli italia i cat.,ortofrutta verdure,01.1.7.2,01.1.1.5,False,0,False
cetrioli italia ii categoria  bio gr 500,ortofrutta frutta e verdure biologiche,01.1.7.2,01.1.7.9,True,3,False
melanzane tonde italia cat. i,ortofrutta verdure,01.1.7.2,01.1.7.1,True,3,False
melanzane lunghe 650g (vassoio),ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
melanzane tonde viola italia i categoria,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
melanzane obl/tonde italia it.ict,ortofrutta verdure,01.1.7.2,01.1.7.4,True,2,False
melanzane lunghe sicilia it i cat,ortofrutta verdure,01.1.7.2,01.1.7.4,False,0,False
melanz.tonda viola 850g (vassoio),ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
melanzane viola striate italia i categoria,ortofrutta verdure,01.1.7.2,01.1.7.1,True,3,False
melanzane viola italia cat. i,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
melanz.tonde vass.700g italia i cat,ortofrutta verdure,01.1.7.2,01.1.7.1,False,0,False
melanzane striate 850g (vassoio),ortofrutta verdure,01.1.7.2,01.1.7.1,True,3,False
melanzane viola ita 1 kg (vassoio),ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
melanzane a fette,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
f&v melanzana nera i  categoria,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
f&v melanzana viola ct i al kg,ortofrutta verdure,01.1.7.2,01.2.1.0,True,3,False
melanzane lunghe italia i cat.,ortofrutta verdure,01.1.7.2,01.1.7.4,True,3,False
melanzane nere,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
melanzane lunghe italia cat. i,ortofrutta verdure,01.1.7.2,01.1.7.1,True,3,False
"""melanz.tonde""""ii""""ita 400g.biologico""",ortofrutta verdure,01.1.7.2,01.1.7.2,True,3,True
"conad percorso qualita zucchino chiaro italia cal. 14/21 0,600 kg",ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
zucche gialle (lunghe) orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.9,False,0,False
cottin tavola ortaggi grigliati zucchine grigliate 250 g,ortofrutta verdure,01.1.9.1,01.1.7.9,False,0,False
zucchine scure italia cal. 14/21 cat. i,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
zucchine bianche italia i cat,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
"zucchine bio italia cal. 14-21 cm 0,700 kg verso natura conad",ortofrutta frutta e verdure biologiche,01.1.7.2,01.1.7.9,True,3,False
zucchine tonde orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
fiori di zucchine ita vasch.100g,ortofrutta verdure,01.1.7.4,01.1.7.9,True,2,False
zucche verdi(delica) orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.9,True,1,False
zucchine a rondelle,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
zucchine chiare italia cat. i cal. 14/21,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
zucchine chiare ita 600g(bolognesi),ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
zucchine bianche romanesche lazio italia i categoria,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
zucchine chiare ita 600g(grezzino),ortofrutta verdure,01.1.7.2,01.2.1.0,True,3,False
zucche verde delica italia cat. i,ortofrutta verdure,01.1.7.2,01.1.7.9,False,0,False
zucche(delica) orig.sud africa,ortofrutta verdure,01.1.7.2,01.1.7.9,True,3,False
zucch.chiare grezzine ita vass.600g,ortofrutta verdure,01.1.7.2,01.1.7.9,True,2,False
piselli busta 500g or.italia i cat.,ortofrutta verdure,01.1.7.3,01.1.9.1,False,0,False
piselli busta gr. 500,ortofrutta verdure,01.1.7.3,01.1.7.9,False,0,False
piselli freschi vs.500g italia icat,ortofrutta verdure,01.1.7.3,01.1.7.1,False,0,False
piselli verdoni italia i cat.,ortofrutta verdure,01.1.7.3,01.1.7.4,True,2,False
piselli freschi italia i cat.,ortofrutta verdure,01.1.7.3,01.1.7.1,False,0,False
piselli freschi italia cat. i,ortofrutta verdure,01.1.7.3,01.1.7.1,False,0,False
piselli freschi vass. it 500g i cat,ortofrutta verdure,01.1.7.3,01.1.7.1,False,0,False
peperoni rossi italia i categoria,ortofrutta verdure,01.1.7.2,01.1.7.2,True,3,True
peperone rosso cat.i cal.80-100 orig.italia,ortofrutta verdure,01.1.7.2,01.1.7.2,True,2,True
conad percorso qualita peperoni quadrati misti italia cal. 70/90 600 g,ortofrutta verdure,01.1.7.2,01.1.7.9,True,1,False
peperoni gialli italia 1 fila i categoria,ortofrutta verdure,01.1.7.2,01.1.7.2,True,2,True
peperoni sweet palermo mix 500g ita,ortofrutta verdure,01.1.7.2,01.1.7.2,True,1,True
peperoni gialli/rossi italia i cat.,ortofrutta verdure,01.1.7.2,01.1.7.2,True,1,True
peperoni dolce friggitello gr 250 italia i categoria,ortofrutta verdure,01.1.7.2,01.1.7.2,True,2,True
