code,title
01.1.7.5,Oca
01.1.7.5,Ulluco
01.1.7.5,Tapioka
01.1.7.5,Bitterball
01.1.7.5,China root
01.1.7.6,"Beans, dried"
01.1.7.6,Pinto Beans
01.1.7.6,Black Beans
01.1.7.6,Kidney Beans
01.1.7.6,Lentils
01.1.7.6,Split Peas
01.1.7.6,Chickpeas
01.1.7.6,Cannellini Beans
01.1.7.6,Mung Beans
01.1.7.6,Adzuki Beans
01.1.7.6,Garbanzo Beans
01.1.7.6,"Broad beans and horse beans, dried"
01.1.7.6,dried broad beans
01.1.7.6,jarred horse beans
01.1.7.6,dehydrated Vicia faba
01.1.7.6,bagged cavalor beans
01.1.7.6,canned large limas
01.1.7.6,packaged broad bean flakes
01.1.7.6,pouch of dried horse beans
01.1.7.6,jars of skinless Vicia faba
01.1.7.6,boxes of dehydrated broad beans
01.1.7.6,sacks of desiccated horse beans
01.1.7.6,"Chickpeas, dried"
01.1.7.6,garbanzo beans
01.1.7.6,dehydrated chickpeas
01.1.7.6,kabuli chickpeas
01.1.7.6,Bambino chickpeas
01.1.7.6,Desi chickpeas
01.1.7.6,Green chickpeas
01.1.7.6,Egyptian chickpeas
01.1.7.6,Spanish chickpeas
01.1.7.6,Mediterranean chickpeas
01.1.7.6,Californian chickpeas
01.1.7.6,Organic dried chickpeas
01.1.7.6,"Lentils, dried"
01.1.7.6,Green lentils
01.1.7.6,Brown lentils
01.1.7.6,Red lentils
01.1.7.6,Yellow lentils
01.1.7.6,Black Beluga lentils
01.1.7.6,French green lentils
01.1.7.6,Baby lentils
01.1.7.6,"Peas, dried"
01.1.7.6,Dried Split Peas
01.1.7.6,Tanaya Dried Peas
01.1.7.6,Yellow Dried Peas
01.1.7.6,Organic Garbanzo Beans (Dried)
01.1.7.6,Desi Chana (Dried)
01.1.7.6,Green Dried Peas
01.1.7.6,Puy Lentils (Dried)
01.1.7.6,Egyptian Long Green Gram Lentils (Dried)
01.1.7.6,Bengal Gram (Dried)
01.1.7.6,Kabuli Chickpeas (Dried)
01.1.7.6,Black-eyed Peas (Dried)
01.1.7.6,Adzuki Beans (Dried)
01.1.7.6,Pigeon Peas (Dried)
01.1.7.6,Coconut Shell Split Mung Beans (Dried)
01.1.7.6,Red Lentils (Dried)
01.1.7.6,Urad Dal (Dried)
01.1.7.6,"Cow peas, dried"
01.1.7.6,Napier peas
01.1.7.6,Cowpea Vigna unguiculata
01.1.7.6,Black-eyed peas
01.1.7.6,Pigeon peas
01.1.7.6,Lentils Lathyrus sativus
01.1.7.6,Chickpeas (Garbanzo beans) Cicer arietinum
01.1.7.6,Adzuki beans Vigna angularis
01.1.7.6,Broad beans Vicia faba
01.1.7.6,Mung beans Vigna radiata
01.1.7.6,Lima beans Phaseolus lunatus
01.1.7.6,Fava beans (Broad beans) Vicia faba
01.1.7.6,Haricot beans (Kidney beans) Phaseolus vulgaris
01.1.7.6,Soup beans Phaseolus vulgaris
01.1.7.6,Pinto beans Phaseolus vulgaris
01.1.7.6,Anasazi beans Phaseolus vulgaris
01.1.7.6,Cranberry beans Phaseolus coccineus
01.1.7.6,Borlotto beans Phaseolus vulgaris
01.1.7.6,Flageolet beans Phaseolus vulgaris
01.1.7.6,Jew's ear beans Phaseolus vulgaris
01.1.7.6,Spanish butter beans Phaseolus vulgaris
01.1.7.6,Butter beans Phaseolus vulgaris
01.1.7.6,Yellow-eyed beans Phaseolus lunatus
01.1.7.6,Horta peas Vigna unguiculata
01.1.7.6,Crowder peas Vigna unguiculata
01.1.7.6,Southern peas Vigna unguiculata
01.1.7.6,Black-eyed peas Vigna unguiculata
01.1.7.6,"Pigeon peas, dried"
01.1.7.6,Toor dal
01.1.7.6,Tuvar dal
01.1.7.6,Arhar dal
01.1.7.6,Split pigeon peas
01.1.7.6,Yellow pigeon peas
01.1.7.6,Green pigeon peas
01.1.7.6,Black-eyed peas
01.1.7.6,"Bambara beans, dried"
01.1.7.6,Bambara groundnuts
01.1.7.6,Bambara peanuts
01.1.7.6,Haricot grand nain des Robinhaut
01.1.7.6,Robinia pseudoacacia seeds
01.1.7.6,Other pulses
01.1.7.6,Fava Beans
01.1.7.6,Bengal Gram
01.1.7.6,Linseed
01.1.7.6,Alfalfa
01.1.7.6,Cowpeas
01.1.7.6,Black-eyed Peas
01.1.7.6,Rajma (Kidney Beans)
01.1.7.6,Mung Beans
01.1.7.6,"Lentils (excluding Red and Yellow Lentils, which fall under their respective subclasses)"
01.1.7.7,"Other vegetables, tubers, plantains and cooking bananas, dried and dehydrated"
01.1.7.7,Dried plantains
01.1.7.7,Dehydrated taro roots
01.1.7.7,Dried cassava chips
01.1.7.7,Cooking banana granules
01.1.7.7,Sun-dried yams
01.1.7.7,Locally processed sweet potato flakes
01.1.7.7,Dried jicama strips
01.1.7.7,Dehydrated malanga cubes
01.1.7.7,Dried and powdered pumpkin slices
01.1.7.7,Sun-baked taro flour
01.1.7.7,Dried lotus root slices
01.1.7.7,Rehydratable cooking banana paste
01.1.7.7,Dehydrated Kolanuts (African nuts)
01.1.7.7,Dried Arrowroot (Maranta arundinacea)
01.1.7.7,Sun-dried Ulluco (Ullucus tuberosus)
01.1.7.7,Rehydratable Tapoca (Manioc flour)
01.1.7.8,"Vegetables, tubers, plantains and cooking bananas, frozen"
01.1.7.8,Frozen Cubanelle Peppers
01.1.7.8,Frozen Green Beans
01.1.7.8,Frozen Okra
01.1.7.8,Frozen Rainbow Carrots
01.1.7.8,Frozen Purple Sweet Potato Fries
01.1.7.8,Frozen Jalapeno Slices
01.1.7.8,Frozen Plantain Slices
01.1.7.8,Frozen Cooking Bananas
01.1.7.8,Frozen Okinawan Sweet Potatoes
01.1.7.8,Frozen Baby Leeks
01.1.7.9,"Flour of vegetables, pulses, tubers, plantains and cooking bananas"
01.1.7.9,Frozen green pea flour
01.1.7.9,Roasted chickpea flour (besan)
01.1.7.9,Dehydrated potato starch
01.1.7.9,Potato flour (Harina de Papa)
01.1.7.9,Cassava flour (Tapioca flour)
01.1.7.9,Plantain flour (Harina de Plátano)
01.1.7.9,Yuca flour (Tapioca flour)
01.1.7.9,Beans-to-flour blend (haricot-farine)
01.1.7.9,Lentils-to-flour blend (lentilles-farine)
01.1.7.9,Peas-to-flour blend (pois-farine)
01.1.7.9,Canned vegetables
01.1.7.9,Canned carrots
01.1.7.9,Canned potatoes
01.1.7.9,Canned peas
01.1.7.9,Canned corn
01.1.7.9,Canned beets
01.1.7.9,Canned green beans
01.1.7.9,Canned kidney beans
01.1.7.9,Canned lentils
01.1.7.9,Canned chickpeas
01.1.7.9,Canned sweet potatoes
01.1.7.9,Canned plantains
01.1.7.9,Canned pumpkin
01.1.7.9,Canned eggplant
01.1.7.9,Canned mushrooms
01.1.7.9,Canned bell peppers
01.1.7.9,Canned cabbage
01.1.7.9,Canned spinach
01.1.7.9,Canned lima beans
01.1.7.9,Canned whole tomatoes
01.1.7.9,Canned diced tomatoes
01.1.7.9,Preserved olives
01.1.7.9,Petrozza marinated olives
01.1.7.9,Tapenade with sun-dried tomatoes and Kalamata olives
01.1.7.9,Gaeta olives in brine
01.1.7.9,Manzanilla olives stuffed with garlic
01.1.7.9,Picholine olives in olive oil
01.1.7.9,Spanish queño olives in vinegar
01.1.7.9,Italian Cerignola olives in herbs and spices
01.1.7.9,Greek Kalamata olives in olive oil and lemon
01.1.7.9,French Niçoise olives in olive oil and herbs
01.1.7.9,Greek Santorini olives in brine
01.1.7.9,"Chipped potatoes, frozen"
01.1.7.9,Alexia Perfect Tossed Sweet Potato Bitties
01.1.7.9,Ore-Ida Crispy Cafe Fries
01.1.7.9,McCain sowie Rösti Potatoes
01.1.7.9,Birds Eye Crispy Wedges
01.1.7.9,Foundation Frozen Potato Products French Fries
01.1.7.9,Cavendish Farms Ste frites Maison
01.1.7.9,Goodwood Farm Classic Cut Ste Frites
01.1.7.9,Darigold Shoestring Potatoes
01.1.7.9,LongHorn Steakhouse Seasoned Ste Frites
01.1.7.9,Wacky Mac Crispy CRUNCHY Onion Rings
01.1.7.9,Tofu
01.1.7.9,Silken Tofu
01.1.7.9,Firm Tofu
01.1.7.9,Soft Tofu
01.1.7.9,Pressed Tofu
01.1.7.9,Extra-Firm Tofu
01.1.7.9,Marinated Tofu
01.1.7.9,Creamy Tofu
01.1.7.9,Aged Tofu
01.1.7.9,Smoked Tofu
01.1.7.9,Baked Tofu
01.1.7.9,Fried Tofu
01.1.7.9,Steam Tofu
01.1.7.9,Stir-Fry Tofu
01.1.7.9,Grilled Tofu
01.1.7.9,Tofu Skin (Yuzu-Zuke)
01.1.7.9,Tofu Sticks
01.1.7.9,Tofu Dogs
01.1.7.9,Tofu Ramen
01.1.7.9,Tofu Burgers
01.1.7.9,Tofu Nuggets
01.1.7.9,Tofu Cutlets
01.1.7.9,Tofu Sushi
01.1.7.9,Tofu Patties
01.1.7.9,Tofu Scaloppine
01.1.7.9,Tofu Croquettes
01.1.7.9,"Tempeh, soy meat and burgers"
01.1.7.9,Tempeh
01.1.7.9,Soy Curls
01.1.7.9,Soy Crispy Foster Farms
01.1.7.9,Beyond Burger
01.1.7.9,Impossible Burger
01.1.7.9,Tofu Burger
01.1.7.9,Okara Burger
01.1.7.9,Seitan Burger
01.1.7.9,Textured Vegetable Protein Burger
01.1.7.9,"Other vegetables, pulses and tubers preserved or processed"
01.1.7.9,Edamame flakes
01.1.7.9,Carrot puree
01.1.7.9,Beetroot chips
01.1.7.9,Tomato concentrates
01.1.7.9,Mushroom medley
01.1.7.9,Lentil pâté
01.1.7.9,Chickpea burgers
01.1.7.9,Pumpkin hummus
01.1.7.9,Eggplant baba ghanoush
01.1.7.9,Kocho flour
01.1.7.9,Jerusalem artichoke starch
01.1.7.9,Water chestnut pearls
01.1.7.9,Sweet potato cassava bread
01.1.7.9,Parsnip fries
01.1.7.9,Radish pickle
01.1.7.9,Mung bean noodles
01.1.7.9,Broccoli soup mix
01.1.7.9,Spinach dip blend
01.1.8.1,Cane sugar
01.1.8.1,Sugar Cane
01.1.8.1,Crystal Sugar
01.1.8.1,Powdered Sugar
01.1.8.1,Refined White Sugar
01.1.8.1,Raw Cane Sugar
01.1.8.1,Brown Cane Sugar
01.1.8.1,Muscovado Sugar
01.1.8.1,Turbinado Sugar
01.1.8.1,Demerara Sugar
01.1.8.1,Ohlin Granulated Sugar
01.1.8.1,Cuban Washed Sugar
01.1.8.1,Beet sugar
01.1.8.1,Crystal Sugar Beets
01.1.8.1,Beet Molasses
01.1.8.1,Refined Beet Sugar
01.1.8.1,Powdered Beet Sugar
01.1.8.1,Beet Sugar Lumps
01.1.8.1,Beet Sugar Granules
01.1.8.1,Beet Sugar Cubes
01.1.8.1,Beet Sugar Syrup
01.1.8.1,Beet Sugar Sugarcoat
01.1.8.1,Beet Sugar Confectioner's Sugar
01.1.8.2,Sugar substitutes
01.1.8.2,"Aspartame (brand names: Equal, NutraSweet)"
01.1.8.2,Sucralose (brand names: Splenda)
01.1.8.2,"Saccharin (brand names: Sweet'N Low, Sugar Twin)"
01.1.8.2,"Acesulfame potassium (brand names: Sunett, Sweet One)"
01.1.8.2,"Erythritol (brand names: Zero, ZSweet)"
01.1.8.2,"Xylitol (brand names: Stay, R exited)"
01.1.8.2,"Stevia (brand names: Truvia, Pure Via)"
01.1.8.2,Tagatose
01.1.8.2,Neotame (brand name: Newtame)
01.1.8.2,Advantame
01.1.8.3,Honey
01.1.8.3,"Clover Honey (Clover Blossom Honey, Clinton Honey)"
01.1.8.3,Orange Blossom Honey
01.1.8.3,Sage Honey
01.1.8.3,Eucalyptus Honey
01.1.8.3,Buckwheat Honey
01.1.8.3,Alfalfa Honey
01.1.8.3,Blueberry Honey
01.1.8.3,Fireweed Honey
01.1.8.3,Avocado Honey
01.1.8.3,Manuka Honey
01.1.8.3,"Other jams, marmalades, fruit jellies, purées and pastes"
01.1.8.3,fig jam
01.1.8.3,apricot marmalade
01.1.8.3,raspberry fruit jelly
01.1.8.3,blueberry fruit paste
01.1.8.3,strawberry fruit purée
01.1.8.3,quince cheese (membrillo)
01.1.8.3,plum fruit conserve
01.1.8.3,mirabelle plum jam
01.1.8.3,damson plum marmalade
01.1.8.3,blackcurrant fruit spread
01.1.8.4,"Nut purées, nut butters and nut pastes"
01.1.8.4,Almond butter
01.1.8.4,Cashew cream
01.1.8.4,Peanut paste
01.1.8.4,Hazelnut purée
01.1.8.4,Pistachio spread
01.1.8.4,Macadamia nut paste
01.1.8.4,Brazil nut spread
01.1.8.4,Walnut butter
01.1.8.4,Pecan purée
01.1.8.4,Chestnut paste
01.1.8.4,Tiger nut spread
01.1.8.4,Goober paste (Peanut)
01.1.8.4,"Tahini (Sesame seed, includes in this subclass)"
01.1.8.4,Coconut butter (excluded due to non-nss nut)
01.1.8.4,Sunflower seed butter (excluded due to non-nss nut)
01.1.8.4,Pumpkin seed spread (excluded due to non-nss nut)
01.1.8.4,Watermelon seed butter (excluded due to non-nss nut)
01.1.8.4,Quinoa butter (excluded due to non-nss nut)
01.1.8.4,Sesame seed butter (excluded due to being tahini)
01.1.8.4,"Soybean butter (excluded due to legume, not nut)"
01.1.8.4,"Lupin flour paste (excluded due to legume, not nut)"
01.1.8.5,Chocolate
01.1.8.5,Dark Chocolate Bar
01.1.8.5,Milk Chocolate Slab
01.1.8.5,Fruit & Nut Chocolate Slider
01.1.8.5,Caramel Chocolate Slab
01.1.8.5,Almond Chocolate Bar
01.1.8.5,Ginger Chocolate Slab
01.1.8.5,Orange Chocolate Bar
01.1.8.5,Lemon Chocolate Slab
01.1.8.5,Peppermint Chocolate Bar
01.1.8.5,Cocoa beans
01.1.8.5,Criollo cocoa beans
01.1.8.5,Forastero cocoa beans
01.1.8.5,Trinitario cocoa beans
01.1.8.5,Amazonian cocoa beans
01.1.8.5,Ecuadorian cocoa bears
01.1.8.5,Ghanian cocoa beans
01.1.8.5,Ivorian cocoa beans
01.1.8.5,Brazilian cocoa beans
01.1.8.5,Malagasy cocoa beans
01.1.8.5,Papua New Guinean cocoa beans
01.1.8.5,Cocoa powder
01.1.8.5,Dutch-processed cocoa powder
01.1.8.5,Natural cocoa powder
01.1.8.5,Alkalized (Dutch) cocoa powder
01.1.8.5,Unsweetened cocoa powder
01.1.8.5,Low-fat cocoa powder
01.1.8.5,Coarse-grind cocoa powder
01.1.8.5,Chilled cocoa powder
01.1.8.5,Caramel-flavored cocoa powder
01.1.8.5,Fine-grind cocoa powder
01.1.8.5,Camellia cocoa powder
01.1.8.5,Organic cocoa powder
01.1.8.5,Fair-trade cocoa powder
01.1.8.5,Low-sodium cocoa powder
01.1.8.5,Other cocoa-based foods and cocoa-based dessert preparations
01.1.8.5,Chocolate truffles
01.1.8.5,Cocoa-dusted almonds
01.1.8.5,Chocolate-covered strawberries
01.1.8.5,Cocoa powder for baking
01.1.8.5,Chocolate-hazelnut spread
01.1.8.5,Chocolate-dipped pretzels
01.1.8.5,Cocoa nib snacks
01.1.8.5,Chocolate caramel clusters
01.1.8.5,Chocolate-infused marshmallows
01.1.8.5,Cocoa-based protein bars
01.1.8.6,"Ice, ice cream and sorbets"
01.1.8.6,Vanilla Ice Cream
01.1.8.6,Chocolate Sorbet
01.1.8.6,Strawberry Ice Cream
01.1.8.6,Mango Sorbet
01.1.8.6,Pistachio Gelato
01.1.8.6,Raspberry Sherbet
01.1.8.6,Honeycomb Ice Cream
01.1.8.6,Mint Chip Ice Cream
01.1.8.6,Coconut Sorbet
01.1.8.6,Lemon Sorbet
01.1.8.9,"Vegetables, fruits, nuts, fruit peel and other parts of plants, preserved by sugar"
01.1.8.9,Candied Fruit
01.1.8.9,Crystallized Ginger
01.1.8.9,Glazed Cherries
01.1.8.9,Honey- Glazed Almonds
01.1.8.9,Preserved Lemon Peel
01.1.8.9,Sugar-Coated Pistachios
01.1.8.9,Candied Citrus Peel
01.1.8.9,Dried Pineapple in Syrup
01.1.8.9,Preserved Cherry Pits
01.1.8.9,Sugar-Macerated Cranberries
01.1.8.9,Other sugar confectionery and desserts n.e.c. (not containing cocoa)
01.1.8.9,Caramel candies
01.1.8.9,Spearmint leaves
01.1.8.9,Lemon drops
01.1.8.9,Smarties
01.1.8.9,Cotton candy
01.1.8.9,Jelly beans
01.1.8.9,Gumdrops
01.1.8.9,Marshmallows
01.1.8.9,Nougat bars
01.1.8.9,Divinity fudge
01.1.8.9,Rock candy
01.1.8.9,Peanut brittle
01.1.8.9,Licorice ropes
01.1.8.9,Honey sticks
01.1.8.9,Hard candies
01.1.8.9,Gummi bears
01.1.8.9,Sponge toffee
01.1.8.9,Toffee apples
01.1.8.9,Anise seeds
01.1.8.9,Pamplemousse candies
01.1.8.9,Anise cakes
01.1.8.9,Ricotta and fruit dessert
01.1.8.9,Fruit jellies
01.1.8.9,Chocolate truffles (without cocoa)
01.1.8.9,Marzipan sweets
01.1.8.9,Macarons
01.1.8.9,Brigandine
01.1.9.1,Precooked dishes based on pasta and cereals
01.1.9.1,Spaghetti Bolognese with Vegetables
01.1.9.1,Pasta Primavera with Chicken
01.1.9.1,Rice Pilaf with Lamb and Peas
01.1.9.1,Quinoa and Black Bean Salad
01.1.9.1,Couscous Chicken and Olive Couscous
01.1.9.1,Dumpling Soup with Mushrooms
01.1.9.1,Vegetable Wonton Soup
01.1.9.1,Ravioli Caprese with Fresh Tomatoes and Mozzarella
01.1.9.1,Noodles in Peanut Sauce with Chicken and Vegetables
01.1.9.1,Precooked dishes based on meat and/or fish
01.1.9.1,Beef Stroganoff
01.1.9.1,Salmon Teriyaki
01.1.9.1,Prawn Scampi
01.1.9.1,Chicken Cordon Bleu
01.1.9.1,Vegetarian Meatless Bolognese
01.1.9.1,Smoked Salmon and Cream Cheese Blinis
01.1.9.1,Fish and Chips
01.1.9.1,C“anelloni alla Cacciatora
01.1.9.1,Lox and Bagel with Cream Cheese
01.1.9.1,Mixed salads and prepared dishes based on vegetables
01.1.9.1,Greek Salad with Feta
01.1.9.1,Quinoa Vegetable Medley
01.1.9.1,Vegetable Stir Fry with Tofu
01.1.9.1,Ratatouille
01.1.9.1,Caprese Salad
01.1.9.1,Vegetable Lasagna
01.1.9.1,Mediterranean Vegetable Platter
01.1.9.1,Vegetable Fried Rice
01.1.9.1,Garden Vegetable Soup
01.1.9.1,Stuffed Bell Peppers with Quinoa and Black Beans
01.1.9.1,"Sandwiches, pizzas, quiches, meat or fish pies, frozen or not"
01.1.9.1,Classic Ham and Cheese Sandwich
01.1.9.1,Veggie Delight Quiche
01.1.9.1,Barbecue Chicken Pizza
01.1.9.1,Fish & Chips Pie
01.1.9.1,Spinach & Feta Quiche
01.1.9.1,Pepperoni Lover's Pizza
01.1.9.1,Smoked Salmon Quiche
01.1.9.1,Meat Eater's Pie
01.1.9.1,Vegetable Supreme Pizza
01.1.9.1,Cheddar & Bacon Quiche
01.1.9.1,"Omelettes, crepes and other ready-made food based on eggs"
01.1.9.1,Spinach and Feta Egg White Omelette
01.1.9.1,Caramelized Onion and Mushroom Crepe
01.1.9.1,Smoked Salmon and Cream Cheese Scramble Pack
01.1.9.1,Classic Hollandaise Sauce Egg Breakfast Bowl
01.1.9.1,Three Cheese and Bell Pepper Frittata
01.1.9.1,Blueberry and Lemon Poppy Seed Crepe Cake
01.1.9.1,Veggie-Stuffed Quinoa and Cheese Omelette
01.1.9.1,Buffalo Chicken Egg White Wrap
01.1.9.1,Classic French Omelette Arnold Bennett
01.1.9.1,Mediterranean Shrimp and Avocado Crepe
01.1.9.1,"Spinach, Mushroom, and Ricotta Cheese Frittata"
01.1.9.1,Sweet Corn and Jalapeno Cornbread Omelette
01.1.9.1,Lemony Raspberry Crepe with Mascarpone
01.1.9.1,Vegan Tofu Scramble with Bell Peppers
01.1.9.1,Ready-made soups
01.1.9.1,Campbell's Condensed Cream of Tomato Soup
01.1.9.1,Pacific Foods Organic Free-Range Chicken Noodle Soup
01.1.9.1,imagine Foods Classic Mushroom Soup
01.1.9.1,Hormel Povlition Just Creamy Mushroom Soup & Lentils
01.1.9.1,Brandt Condensed Cream of Asparagus Soup
01.1.9.1,Lipton Classic Chicken Noodle Soup
01.1.9.1,Annie's Homegrown Organic Chicken Broth
01.1.9.1,Pacific Foods Classic Organic Vegetable Broth
01.1.9.1,Maruchan Inc. Golden Curry Instant Ramen Noodles with Chicken Flavor
01.1.9.1,Knorr-WLS413683 - Ready Preferred Chicken Flavor Instant Noodle (1.7 lb)
01.1.9.1,Uncle Ben's Instant Chicken Flavor Rice & Soup
01.1.9.1,Knorr Soup Fixins Egg Noodle Seasoning Mix
01.1.9.1,Lipton Cup-a-Soup Chicken Noodle Soup
01.1.9.1,Imagine Foods Organic Creamy Butternut Squash Soup
01.1.9.1,Amy's Organic Kale and White Bean Soup
01.1.9.1,Emeril's Ham and Bean Soup
01.1.9.1,Progresso Traditional Savory Vegetable Soup
01.1.9.1,Organic Avenue Vegan Lentil Vegetable Soup
01.1.9.1,Maruchan Inc. Cup of Noodles - Chicken Flavor
01.1.9.1,Incredible Broth - Organic Shiitake Mushroom Chicken Soup
01.1.9.2,Baby formula
01.1.9.2,Similac Advance Infant Formula
01.1.9.2,Enfamil Premium Infant Powder
01.1.9.2,Gerber Good Start Sooth Probiotic Gentle
01.1.9.2,Parent's Choice Organic Infant Formula
01.1.9.2,Earth's Best Organic Infant Powder
01.1.9.2,Baby rice cereals and flours for baby meals
01.1.9.2,Gerber Organic Oat Baby Cereal
01.1.9.2,Beech-Nut Organic First Foods Rice Cereal
01.1.9.2,Earth's Best Organic Brown Rice Baby Cereal
01.1.9.2,Happy Baby Organic Oat Baby Cereal
01.1.9.2,Similac for Supplemental Nutrition Rice Cereal
01.1.9.2,Nature's One Organic Rice Flour for Baby
01.1.9.2,Happiest Baby Homemade Baby Food Organic Brown Rice Cereal
01.1.9.2,Every Little Spoon Organic Brown Rice Cereal Baby Food
01.1.9.2,The Honest Company Organic White Rice Flour for Baby Food
01.1.9.2,Homogenized baby food
01.1.9.2,Organic Rice Cereal for Babies
01.1.9.2,Pureed Pea & Carrot Medley
01.1.9.2,"Applesauce, Unsweetened, for Infants"
01.1.9.2,Mashed Sweet Potato & Butternut Squash Multiple Grain Cereal
01.1.9.2,Steamed & Pureed Broccoli and Peas Stage 2 Food
01.1.9.2,"Pears, Stewed, Baby Food"
01.1.9.2,Chicken & LentilPuree
01.1.9.2,Spinach & Pear Puree
01.1.9.2,Sweet Corn & Red Bell Pepper Purée
01.1.9.2,Oat & Banana Rice Cereal
01.1.9.2,Other baby food
01.1.9.2,Baby's First Crackers
01.1.9.2,Little Bites Pasta soup with cheese
01.1.9.2,Tots-with-Ease Macaroni with mixed vegetables
01.1.9.2,Baby's Pure Meat & Veggie Pasta
01.1.9.2,Gentle Bites Mac & Cheese
01.1.9.2,Tender Little Fish Sticks Pasta Special
01.1.9.2,Puree Palate Baby-Sized Ravioli
01.1.9.2,Tiny Toes Spaghetti with Tomato & Cheese Sauce
01.1.9.2,Bobbles & Biters Small Shells with Meaty Sauce
01.1.9.2,Munchkin's Mac-a-Doo Macaroni with Cheesy Goodness
01.1.9.2,Baby-Friendly Pumpkin Ravioli
01.1.9.2,Ground Rules Baby-Specific Spaghetti Bolognese
01.1.9.2,Bite-Sized Vegetable Medley Pasta
01.1.9.2,Mini Meal Macadamia Nut Pasta
01.1.9.3,Salt
01.1.9.3,Sea Salt
01.1.9.3,Sel Gris
01.1.9.3,Himalayan Pink Salt
01.1.9.3,Table Salt
01.1.9.3,Kosher Salt
01.1.9.3,Fuji Salt
01.1.9.3,Red Volcanic Salt (Alaea)
01.1.9.3,Sendha Namak (Rock Salt)
01.1.9.3,Murray River Salt
01.1.9.3,Black Salt (Kala Namak)
01.1.9.3,Smoked Sea Salt
01.1.9.3,Fleur de Sel
01.1.9.3,Celtic Sea Salt
01.1.9.3,Caribbean Sea Salt
01.1.9.3,Bolivian Rose Salt (Pink Talc)
01.1.9.3,Maldon Sea Salt
01.1.9.3,Grey Salt (Sel de Guérande)
01.1.9.3,Guérande Salt
01.1.9.3,French Gray Salt
01.1.9.3,Gray Sea Salt
01.1.9.3,Dead Sea Salt
01.1.9.3,Epsom Salt
01.1.9.3,Other condiments and sauces
01.1.9.3,Hoisin Sauce
01.1.9.3,Teriyaki Sauce
01.1.9.3,BBQ Sauce
01.1.9.3,Sweet Chili Sauce
01.1.9.3,Hot Pepper Sauce
01.1.9.3,Worcestershire Sauce
01.1.9.3,Taco Seasoning
01.1.9.3,Curry Powder
01.1.9.3,Smoked Paprika
01.1.9.3,Soy Sauce
01.1.9.3,Fish Sauce
01.1.9.3,Oyster Sauce
01.1.9.3,Miso Paste
01.1.9.3,Frisee Salad Dressing
01.1.9.3,Vinaigrette Dressing
01.1.9.3,Caesar Salad Dressing
01.1.9.3,Balsamic Glaze
01.1.9.3,Raspberry Vinegar
01.1.9.3,Lemon Garlic Oil
01.1.9.3,Sesame Oil
01.1.9.3,Truffle Oil
01.1.9.3,Saffron Powder
01.1.9.3,Paprika
01.1.9.3,Cayenne Pepper
01.1.9.3,Garlic Powder
01.1.9.3,Onion Powder
01.1.9.3,Cumin
01.1.9.3,Coriander
01.1.9.3,Cilantro
01.1.9.3,Basil Pesto
01.1.9.3,Chimichurri Sauce
01.1.9.3,Tahini
01.1.9.3,Harissa Paste
01.1.9.3,Salsa
01.1.9.3,Guacamole Seasoning
01.1.9.3,Chili Powder Mix
01.1.9.3,Curry Paste
01.1.9.3,Thai Red Curry Paste
01.1.9.3,Hunan Paste
01.1.9.3,Curry Leaf Powder
01.1.9.3,Five-Spice Powder
01.1.9.3,Garam Masala
01.1.9.3,Ras el Hanout
01.1.9.3,Berbere Spice
01.1.9.3,Randang Paste
01.1.9.3,Sambal Oelek
01.1.9.3,Tito's Tonic Water
01.1.9.3,Angostura Bitters
01.1.9.3,Hot Sauce (Varieties)
01.1.9.3,Tabasco Sauce
01.1.9.3,Sriracha Sauce
01.1.9.3,Cholula Hot Sauce
01.1.9.3,Coconut Milk for Cooking
01.1.9.4,"Spices, culinary herbs and seeds"
01.1.9.4,Cinnamon sticks (Cinnamomum verum)
01.1.9.4,Saffron threads (Crocus sativus)
01.1.9.4,Turmeric powder (Curcuma longa)
01.1.9.4,Bay leaves (Laurus nobilis)
01.1.9.4,Thyme leaves (Thymus vulgaris)
01.1.9.4,Rosemary needles (Rosmarinus officinalis)
01.1.9.4,Cumin seeds (Cuminum cyminum)
01.1.9.4,Coriander seeds (Coriandrum sativum)
01.1.9.4,Dill seeds (Anethum graveolens)
01.1.9.4,Poppy seeds (Papaver somniferum)
01.1.9.4,Mustard seeds (Brassica juncea or Brassica nigra)
01.1.9.4,Fennel seeds (Foeniculum vulgare)
01.1.9.4,Nigella seeds (Nigella sativa)
01.1.9.4,Caraway seeds (Carum carvi)
01.1.9.4,Cardamom pods (Elettaria cardamomum)
01.1.9.4,Cloves (Syzygium aromaticum)
01.1.9.4,Nutmeg (Myristica fragrans)
01.1.9.4,Paprika (Capsicum annuum)
01.1.9.4,Saffron (Crocus sativus)
01.1.9.4,Star anise (Illicium verum)
01.1.9.4,Sumac spice (Rhus coriaria)
01.1.9.4,Vanilla bean paste (Vanilla planifolia)
01.1.9.4,Wasabi paste (Wasabia japonica)
01.1.9.9,Other food products n.e.c.
01.1.9.9,Almond butter
01.1.9.9,Artichoke hearts
01.1.9.9,Clam chowder
01.1.9.9,Coconut milk
01.1.9.9,Edamame
01.1.9.9,Feta cheese
01.1.9.9,Gravlax
01.1.9.9,Kale chips
01.1.9.9,Lobster bisque
01.1.9.9,Matcha powder
01.1.9.9,Nectarines
01.1.9.9,Olive oil
01.1.9.9,Pomegranate seeds
01.1.9.9,Quinoa
01.1.9.9,Radicchio
01.1.9.9,Sardines in tomato sauce
01.1.9.9,Tahini
